
Plaque d'immatriculation;Agent;Date de depart;Date d'echeance;Creneau horaire de passage;Type d'intervention;Heure de passage prevu;Duree;Commentaires;Identifiant externe;Identifiant externe client;Prenom;Nom;Mobile;Telephone;Courriel;Adresse;Latitude;Longitude;Competence;Agent privilegie;Poids;Volume;Référence de commande;Hub;Partner;ID;VILLE;Pays;CS;Expéditeur
23647 W 6;"Mohamed EL OURFI ";18/04/2022;;10:00-19:00;;16:37;5;;DSYEE4CS;700542;Passage CNSS;Centre Bounaamane;+212667342988;+212667342988;;AMICAL ACHBAR NZARBANE BOUNAAMANE Bounaamane;29.53058;-9.81429;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23647 W 6;"Mohamed EL OURFI ";18/04/2022;;10:00-19:00;;17:33;5;;KRA3TA2Z;700534;Passage CNSS;Centre ouled Jerrar;+212677998565;+212677998565;;Centre ouled jerrar Ouled jerrar;29.54219;-9.69741;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23647 W 6;"Mohamed EL OURFI ";18/04/2022;;10:00-19:00;;18:07;5;;UTULCKEV;006131;Passage CNSS;Tasshilat Ben Brahim;+212672031910;+212672031910;;410 Lotissement Ain Zerka Tiznit Tiznit;29.67924;-9.712354;;;1;0;DM220497837;M2T;M2T;;;;;
23647 W 6;"Mohamed EL OURFI ";18/04/2022;;10:00-19:00;;18:24;5;;XLLZZNJ5;098990;Passage CNSS;AWY TIZNIT SIDI ABDERRAHMANE;+212680122244;+212680122244;;Avenue sidi Abderrahman 81014 TIZNIT Tiznit;29.70257;-9.72923;;;1;0;DM220497837;M2T;BARID CASH;;;;;
23647 W 6;"Mohamed EL OURFI ";18/04/2022;;10:00-19:00;;18:32;5;;N9NOW0MU;024019;Passage CNSS;Chaabi Cash M2t- Tiznit;+212632214150;+212632214150;;Lot Ijjou Ville Nouvelle Tiznit Tiznit;29.69568;-9.73199;;;1;0;DM220497837;M2T;M2T;;;;;
23647 W 6;"Mohamed EL OURFI ";18/04/2022;;10:00-19:00;;18:37;5;;6POW2A4U;701380;Passage CNSS;Tiznit Quartier Afraq;+212528861578;+212528861578;;Lotissement Asaraha Quartier Afraq Tiznit Tiznit;29.69424;-9.73297;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;09:30-13:00;;09:29;5;;LZTQMDDX;083825;Passage CNSS;BC BENI MELLAL PPAL;+212602364077;+212602364077;;Avenue Mohamed V Immeuble de la Poste Beni mellal 23000 Beni Mellal Beni mellal;32.33369;-6.35949;;;1;0;DM220497837;M2T;BARID CASH;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;09:30-13:00;;09:38;5;;PPCUOHWU;701612;Passage CNSS;Abou Alaa Beni mellal;+212677877168;+212677877168;;BD ABOULALAA QUARTIER AMRIYA N 234 Beni mellal;32.338699;-6.362202;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;09:30-13:00;;09:51;5;;ZLRXDLHQ___;;;inwi, BOURZAQ ACHRAF;+212694100063;+212694100063;;00 QRT KASTOR bloc 2 N 20 Beni mellal;32.342443;-6.375799;;;1;0;;;;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;10:00-19:00;;11:03;5;;LQKSZVUB;098358;Passage CNSS;ID SIDI AISSA;+212618837377;+212618837377;;Hay idari commune sidi aissa ben Ali fkih ben salaeh Sidi aissa;32.342426;-6.651865;;;1;0;DM220497837;M2T;BARID CASH;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;10:00-19:00;;11:40;5;;K5V8GPVZ;700528;Passage CNSS;Centre ouled bouaza souk sebt;+212667974529;+212667974529;;DOUAR OLD BOUAZZA BNI MOUSSAOULAD BOURAHMOUNE Oulad bourahmoun;32.29391;-6.66331;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;10:00-19:00;;13:11;5;;E3N2MJ8Y;700765;Passage CNSS;CENTRE AIT ATTAB;+212627932240;+212627932240;;Centre Ait Attab Cercle De Bzou Ait attab;32.11362;-6.70776;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;;;14:56;5;;|[IS5L9SZT;;;AYOUB LAGZOULI, Mustapha kerroum;+212670208917;+212670208917;;00 ouaouizeght Ouaouizeght;32.1573689;-6.3491975;;;1;0;;;;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;09:00-17:00;;15:01;5;;6W0POAY9___;;;AYOUB LAGZOULI, Mustapha kerroum;+212670208917;+212670208917;;00 ouaouizeght Ouaouizeght;32.1573689;-6.3491975;;;1;0;;;;;;;;
23644-E-6;"Houcine Lafrouji ";18/04/2022;;10:00-19:00;;16:20;5;;21NPLIQ4;006288;Passage CNSS;Chaabi Cash Messab Services;+212663431095;+212663431095;;Hay El Jadid Ouauizeght Afourar Afourar;32.20839;-6.53696;;;1;0;DM220497837;M2T;M2T;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;10:25;5;;TUNHUBMC;098285;Passage CNSS;BC SCTÿ KELAA MEGOUNA;+212662381858;+212662381858;;N 2 RUE EL MASJID CENTRE El kelaa des mgouna;31.237009;-6.130237;;;1;0;DM220497837;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;11:53;5;;UKNA2H46;701375;Passage CNSS;EUROSOL OUARZAZAT CR;+212524888308;+212524888308;;N°47 Av Med V Hay El Qods Ouarzazat Ouarzazate;30.92444;-6.89144;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;11:59;5;;0XDYCPY7;083638;Passage CNSS;BC OUARZAZATE TAOURIRT;+212700621875;+212700621875;;Quartier Sidi Daoud face lyc‚e sidi daoud 45005 OUARZAZATE Ouarzazate;30.92287;-6.89459;;;1;0;DM220497837;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;12:07;5;;IJJLYTHT;700862;Passage CNSS;Ouarzazate Ennacim;+212610845571;+212610845571;;Avenue moulay abdellah hay al wahda Ouarzazate;30.92945;-6.90603;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;12:19;5;;ZDGSU0K1___;;;SAID OUNIR, issam;+212703221582;+212703221582;;ouarzazat 00 Ouarzazate;30.9335436;-6.937016;;;1;0;;;;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;12:24;5;;IDRRLAO8___;;;TRAGEM, ONE OUARZAZATE;+212600000000;+212600000000;;OUARZAZATE Ouarzazate;30.9335436;-6.937016;;;1;0;;;;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;12:33;5;;TTTQXOET;700990;Passage CNSS;MOUKAOUAMA 2;+212662387756;+212662387756;;N°128 AV MOULAY ETTAHAR BENABDLKRIM CITE LA RESIST Ouarzazate;30.92453;-6.92545;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;12:40;5;;WKALPDKC;701163;Passage CNSS;OUARZAZATECTRFR;+212707041098;+212707041098;;Avenue Mohamed V Residence Tiflit N 6 Ouarzazate;30.92054;-6.91457;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-13:00;;12:48;5;;8SEEUAPG;098560;Passage CNSS;BC WINAS TARMIGTE;+212661900983;+212661900983;;Nø11 RTE DE ZAGORA , TIGAMI Ouarzazate;30.90172;-6.9111;;;1;0;DM220497837;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;14:38;5;;R33GKEB2;700107;Passage CNSS;TAMEZMOUT ZAGORA;+212667969111;+212667969111;;CENTRE TAMEZMOUTES Tamezmoute;30.67094;-6.14546;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;15:07;5;;THVFXQFQ;700142;Passage CNSS;TINZOLINE;+212671342424;+212671342424;;DR AKHLOUF BOUZROUAL Tinzouline;30.50128;-6.10214;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;15:50;5;;TNJBIRKY;702194;Passage CNSS;MOHAMED V FR 2;+212706828169;+212706828169;;Numéro 28 Bis Avenue Mohamed 5 hay massira Zagora. Zagora;30.33844;-5.83764;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;15:56;5;;WTLLEWPF;003123;Passage CNSS;Chaabi Cash El Ouali;+212661085598;+212661085598;;Av Med V Centre Ville Zagora Zagora;30.33053;-5.83774;;;1;0;DM220497837;M2T;M2T;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;16:01;5;;ME1LUN3P;701897;Passage CNSS;ZAGORA;+212524838148;+212524838148;;AVENUE MOHAMED 5 A Zagora;30.32755;-5.83859;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;16:06;5;;9Y2J2YNZ;083983;Passage CNSS;BC ZAGORA;+212700087039;+212700087039;;Bd. Mohamed V 47902 ZAGORA Zagora;30.32519;-5.83971;;;1;0;DM220497837;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;16:14;5;;B2LYAYUH;701658;Passage CNSS;Hay Amzerou zagoura;+212667966545;+212667966545;;Hay Amzrou zagouraAmezrou Zagora;30.30993;-5.8245;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;17:42;5;;IB3RVNJA;701449;Passage CNSS;TAGOUNITE ZAGOURA;+212670936304;+212670936304;;CENTRE TAGOUNIT Tagounite;29.98229;-5.58331;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;10:00-19:00;;17:49;5;;RBZBFLAF;083775;Passage CNSS;BC TAGOUNITE;+212700622206;+212700622206;;Tagounite Hay Al Massira 47552 ZAGORA Zagora;29.97251;-5.58214;;;1;0;DM220497837;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;;;21:07;5;;²NBFCRDRQ²;;;TOP MACHINERY ( BRICONET ), ABDELAZIZ OULGHAZI;+212607193926;;;00 GRAND BOULEVARD PROVINCE DE ZAGORA Agdz;30.7041312;-6.453007299999999;;;1;0;;;;;;;;
79205-H-6;Jamal Aghrib;18/04/2022;;;;21:12;5;;[[FJSGLYYU]];;;MAFITIS, Fatima Zaami;+212697090962;;;Centre agdez, province Zagora 00 Agdz;30.7041312;-6.453007299999999;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;10:00-19:00;;09:59;5;;PMH7J9Z2;702145;Passage CNSS;Khémisset Bd Med V;+212633280559;+212633280559;;244 AV MOHAMED V HAY EL OUAHDA Khémisset;33.82596;-6.07544;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;10:00-19:00;;10:06;5;;MSDHSB1I;010373;Passage CNSS;Tasshilat Drif;+212666858680;+212666858680;;N9 Zankat Al Mouqaouim Aadi Lhoussin Ben B Lotissement Al Mouna Khemisset Al Mouna Khemisset Khémisset;33.82856;-6.07788;;;1;0;DM220497837;M2T;M2T;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;10:17;5;;JAUPBGGQ___;;;NECTAROME MARRAKECH, Loubna BAZZAZE;+212612001010;+212612001010;;N 152 Rue Elouattasyenne Quartier Yasmine 1 Khémisset Khémisset;33.8298315;-6.088441100000001;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;10:00-19:00;;11:13;5;;A51SYDDD;097567;Passage CNSS;PCSH TIFLET NARJIS;+212663752823;+212663752823;;LOTISSEMENT NARJIS Nø04 LOCAL 1 Tiflet;33.8984277;-6.3349182;;;1;0;DM220497837;M2T;BARID CASH;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;;;12:13;5;;{3UNKB55M};;;ZAKARIA EL ALLOULI, Mahdi Hajji;+212661889851;+212661889851;;Hay Nasr 00 Sidi allal el bahraoui;34.0078774;-6.5303102;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;10:00-19:00;;12:20;5;;B1YBYCIE;098947;Passage CNSS;SAHATEL SIDI ALLAL BAHRAOUI CENTRE KAMOUNI;+212645290039;+212645290039;;23 HAY BENITO KAMOUNI CENTRE Sidi allal el bahraoui;34.0107247;-6.5323785;;;1;0;DM220497837;M2T;BARID CASH;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;14:09;5;;ITRD5DOR___;;;AMINE AIT ALI, badr soubai el idrissi;+212708501141;+212708501141;;yassmine khemissate 1 Khémisset;33.8180446;-6.087778999999999;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;14:22;5;;BRF8XZBR___;;;SAID OUNIR, hejji ayoub;+212703270632;+212703270632;;maaziz lekhmisat 00 Khémisset;33.8114098;-6.076523099999999;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;10:00-19:00;;14:31;5;;ZBP0ADNV;701876;Passage CNSS;HAY ZAHRA KHEMISSAT;+212689657425;+212689657425;;LOT IDRISSIA N 22 HAY ZAHRA Khémisset;33.816062;-6.070233;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;14:38;5;;UIM4O2DR___;;;Moroccan Bazaar, Mazouzi Badiaa;+212680869855;+212680869855;;Hay Salam 00 Khémisset;33.8166999;-6.067044099999999;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;14:48;5;;LNK0LFBZ___;;;inwi, ECHARKAOUI DRISS;+212662046584;+212662046584;;00 N° 97 BD IBN ZAYDOUNE QU OUAHDA Khémisset;33.8153704;-6.0573302;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;14:53;5;;T03AIZGS___;;;NUTRILIONZ, FARAH AMALOU;+212696330598;+212696330598;;CENTRE VILLE 00 Khémisset;33.8153704;-6.0573302;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;14:58;5;;MQIG7FHD___;;;inwi, benmbarek driss;+212646763971;+212646763971;;00 RUE EBDELMALEK SAADI 46 BIS HAY BOUCHMAMA Khémisset;33.8153704;-6.0573302;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;15:03;5;;N56ACFEU___;;;Moroccan Bazaar, فاطمة بنزيان;+212084696930;+212084696930;;Hay saada résidence al idrisya 00 Khémisset;33.8153704;-6.0573302;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;15:08;5;;6725A8QV___;;;inwi, Benchiker Jalal;+212606981122;+212606981122;;00 N° 17 MAHALAT EL MOKAWILIN CHABAB PRES LE MARCHE Khémisset;33.8153704;-6.0573302;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;10:00-19:00;;15:19;5;;R4QUOOIQ;702068;Passage CNSS;KHEMISSET HAY SALAM;+212627092738;+212627092738;;N° 99 RUE CHANA OMAR HAY SALAM KHEMISSET Khémisset;33.82586;-6.06625;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;09:00-17:00;;15:30;5;;HZI0NRSG___;;;inwi, BOUJDID YAMASS;+212676238650;+212676238650;;00 N 69 RUE SKIKDA HAY NASR Khémisset;33.8360536;-6.0662231;;;1;0;;;;;;;;
WW892913;Abdeljabar Mamas;18/04/2022;;10:00-19:00;;15:35;5;;5IYH96BJ;000503;Passage CNSS;Chaabi Cash M2t - Khemisset - Hay Nasr;+212699716035;+212699716035;;N93 Rue Khalid Ben Oualid Hay Nasr Khemisset Khémisset;33.83632;-6.0661;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;10:04;5;;6QYSVBA5;006778;Passage CNSS;Chaabi Cash La Permanance;+212600591979;+212600591979;;Av Hassan Ii N 110 Centre Goulmima Goulmima Goulmima;31.69352;-4.955707;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;10:10;5;;6ZAOUPZK;003871;Passage CNSS;Chaabi Cash Espace Service Ghris;+212633429397;+212633429397;;NÂ°113 Bd Hassan Ii Goulmima Goulmima;31.6886459;-4.9563681;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;10:43;5;;SQZWYKDP;003434;Passage CNSS;Chaabi Cash BKSM Travaux;+212671891947;+212671891947;;Ksar Sidi Yahia Frkla Oulia Goulmima Goulmima;31.505134;-5.047082;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;11:51;5;;TPL1K9P2;003363;Passage CNSS;Chaabi Cash Espace Multiservice Madiouni;+212667541307;+212667541307;;NÂ°84 Rue Dakhla Place Lamssala Tinghir Tinghir;31.521826;-5.531182;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;11:57;5;;N61EAFNW;700418;Passage CNSS;TINGHIR;+212524830255;+212524830255;;N°6, Avenue Mohammed V Tinghir;31.518625;-5.5349;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;;;12:05;5;;|[G61VGMZG;;;SAID OUNIR, azwawi mohamed;+212628703474;;;tinghir 00 Tinghir;31.5204633;-5.5302337;;;1;0;;;;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;12:14;5;;GR5LVH6T;006187;Passage CNSS;Chaabi Cash Espace des Services Dakhla;+212674156822;+212674156822;;Boulevard Biran-Zaran N311 T Tinghir Tinghir;31.5127478;-5.5337889;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;12:21;5;;90N6UVWD;003671;Passage CNSS;Chaabi Cash Toudgha Finance;+212661862368;+212661862368;;367 A Lot Bougafer Tinghir Tinghir;31.507571;-5.538938;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;13:15;5;;DX7GJPYO;700741;Passage CNSS;AMANIKIDAR cummune OUAKLIM;+212667399882;+212667399882;;AMANIKIDAR cummune OUAKLIMTINGHIR Ouaklim;31.43625;-5.597527;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;13:31;5;;7JLASAVK;701038;Passage CNSS;TIHITE TINGHIR;+212661325769;+212661325769;;N 1 RUE HAYTAME HAY TIHITE Tinghir;31.46896;-5.578383;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;14:12;5;;FJRGIKKB;006904;Passage CNSS;Chaabi Cash Afraw Global;+212633613016;+212633613016;;Hay Issfoula Harte El Mourabitine Tinghir Tinghir;31.460692;-5.417355;;;1;0;DM220497837;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;15:47;5;;TXOWPODC;098319;Passage CNSS;ID ALNIF;+212618837377;+212618837377;;ROUTE PRINCIPALE ALNIF Alnif;31.115677;-5.166734;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;17:33;5;;EPTRTFFA;701101;Passage CNSS;TINJDAD HASSAN 2;+212635505175;+212635505175;;BD HASSAN 2 N°112 Tinejdad;31.508583;-5.0345;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;18:08;5;;8IGCLUHL;097585;Passage CNSS;P CASH KSSAR AL MELLAABÿ;+212663752823;+212663752823;;CENTRE KSSAR AL MELLAAB RUE 702 Melaab;31.5496457;-4.849459;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;10:00-19:00;;18:31;5;;5GZ5WJJH;097586;Passage CNSS;P CASH KSSAR TOUROUGUEÿ;+212663752823;+212663752823;;ksar touroug Ksar touroug;31.564648;-4.714291;;;1;0;DM220497837;M2T;BARID CASH;;;;;
34595 - B - 7;Lhoussaine Oubih;18/04/2022;;;;19:47;5;;{GJSWUVGW};;;TOP MACHINERY ( BRICONET ), MOULAY ABDELAAZIZ KABIRI;+212657831836;+212657831836;;00 QUARTIER RESIDENTIEL INSTITUT TECHNIQUE AGRICOLE HAY ALFATH GUELMIM PROVINCE D'ERRACHIDIA Goulmima;31.6891751;-4.9574947;;;1;0;;;;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;10:00;5;;FZNQXL5W;700213;Passage CNSS;HAY BLALIAA;+212661575306;+212661575306;;N 15 LOTISSEMENT ZOUHOUR HAY BLALIAA Taroudant;30.4693;-8.87324;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;10:06;5;;BGNEEUSI;006116;Passage CNSS;Chaabi Cash Missou Car;+212672645419;+212672645419;;N 12 Boulevard Mly Rachid Taroudant Taroudant;30.47184;-8.87335;;;1;0;DM220497837;M2T;M2T;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;10:14;5;;3LISKZOQ;006416;Passage CNSS;Tasshilat Bouali;+212661504912;+212661504912;;Imm El Mokhtar Prs Mosque Bounouna Mhaita Taroudant Taroudant;30.475686;-8.861719;;;1;0;DM220497837;M2T;M2T;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;11:35;5;;3EEPI7QG;701318;Passage CNSS;AOULOUZ;+212611600181;+212611600181;;RUE PRINCIPALE N 10 Aoulouz;30.67278;-8.17661;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;09:00-17:00;;11:41;5;;URKUK7SV___;;;TOP MACHINERY ( BRICONET ), BADDAH LARBI;+212668320541;+212668320541;;00 GRAND MOSQUE PROVINCE DE TAROUDANT Aoulouz;30.6760806;-8.1693666;;;1;0;;;;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;12:23;5;;G876VFH6;700301;Passage CNSS;OULED BERHIL 2;+212613241248;+212613241248;;route marrakech centre oulad berhiloulad berhil Oulad berhil;30.64338;-8.47232;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;12:29;5;;PYFHEVQV;006799;Passage CNSS;Chaabi Cash Ousayma Feres;+212661661126;+212661661126;;Place Des Taxis Ouled Berhil Ouled Berhil Oulad berhil;30.64123;-8.474984;;;1;0;DM220497837;M2T;M2T;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;13:13;5;;EEJ9K2HS;010399;Passage CNSS;Tasshilat Nassif;+212678742101;+212678742101;;Mhayta Mhayta Taroudant Mhayta Taroudannt Taroudant;30.47644;-8.87006;;;1;0;DM220497837;M2T;M2T;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;13:21;5;;U2CWFX1K;700359;Passage CNSS;TAROUDANTE;+212528551997;+212528551997;;N 12 Ferek Lahbab Taroudant Taroudant;30.47333;-8.87895;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;13:27;5;;3PRJNIZV;700408;Passage CNSS;TAROUDANT;+212528851017;+212528851017;;Bd SIdi Mohamed N:48 El Hdada Taroudant;30.46883;-8.88147;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;13:56;5;;1SEDYX9U;006994;Passage CNSS;Tasshilat Benibourk;+212625999196;+212625999196;;Dr El Qasba Taroudant Zaouia Sidi Taher Taroudant;30.47081;-9.06859;;;1;0;DM220497837;M2T;M2T;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;09:00-17:00;;14:35;5;;LTHDVVMJ___;;;ETECH NETWORK, Morad Lasri;+212767241072;+212767241072;;1 Agadir ouledteima Oulad teima;30.3676453;-9.1696354;;;1;0;;;;;;;;
WW892912;" Rachid EL MOUTAOUAKIL";18/04/2022;;10:00-19:00;;17:56;5;;MOGKARMP;098435;Passage CNSS;FRC IGHREM;+212661147143;+212661147143;;AVENUE HASSAN II CENTRE IGHREM Igherm;30.08861;-8.46178;;;1;0;DM220497837;M2T;BARID CASH;;;;;
23638-E-6;Abdennacer TAIMOURYA;18/04/2022;;10:00-19:00;;10:00;5;;OBXDU7GA;700161;Passage CNSS;Khouribga Hay El Wifaq;+212600829100;+212600829100;;N° 12 Rue Meknes Bloc A Hay El Wifaq Khouribga;32.88427;-6.91861;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23638-E-6;Abdennacer TAIMOURYA;18/04/2022;;10:00-19:00;;10:10;5;;NZ5MHUL9;701098;Passage CNSS;KHOURIBGA Hay El Jadid;+212668130498;+212668130498;;51 Hay El Jadid.Ocp. Khouribga Khouribga;32.87323;-6.90004;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23638-E-6;Abdennacer TAIMOURYA;18/04/2022;;10:00-19:00;;10:16;5;;DEXTFJRJ;083866;Passage CNSS;BC KHOURIBGA HAY ESSALAM;+212602391376;+212602391376;;nø237 Nouvelle Construction de Sechage Khouribga 25014 KHOURIBGA Khouribga;32.87725;-6.89883;;;1;0;DM220497837;M2T;BARID CASH;;;;;
23638-E-6;Abdennacer TAIMOURYA;18/04/2022;;10:00-19:00;;10:24;5;;MASG1IC4;700325;Passage CNSS;16nouvembre nahda khouribga;+212600684614;+212600684614;;NAHDA Khouribga;32.88624;-6.90523;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23638-E-6;Abdennacer TAIMOURYA;18/04/2022;;10:00-19:00;;10:29;5;;8BXA1GXM;003079;Passage CNSS;Chaabi Cash Atkrpl;+212661484777;+212661484777;;Bd 16 Novembre Bloc R 57 Et 63 Nahda Khouribga Khouribga;32.88553;-6.9055;;;1;0;DM220497837;M2T;M2T;;;;;
23638-E-6;Abdennacer TAIMOURYA;18/04/2022;;10:00-19:00;;10:34;5;;TSQP6H2K;083861;Passage CNSS;BC KHOURIBGA NAHDA;+212602391624;+212602391624;;Hay iqbal nø65 Avenue Ahmed Elhiba Nahda 25015 KHOURIBGA Khouribga;32.88593;-6.90402;;;1;0;DM220497837;M2T;BARID CASH;;;;;
