Plaque d'immatriculation;Agent;Date de depart;Date d'echeance;Creneau horaire de passage;Type d'intervention;Heure de passage prevu;Duree;Commentaires;Identifiant externe;Identifiant externe client;Prenom;Nom;Mobile;Telephone;Courriel;Adresse;Latitude;Longitude;Competence;Agent privilegie;Poids;Volume;Référence de commande;Hub;Partner;ID;VILLE;Pays;CS;Expéditeur
WWW;Hamid MERNISSI;30/03/2022;;10:00-19:00;;17:49;5;;AIOLVBL7;083445;;BC SAFI AL MASSIRA Ã¿;2,12213E+11;2,12213E+11;;Avenue Al Massira, Route Sebt Gzoula 46014 SAFI CASABLANCA;32.2833935;-9.225643;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WWW;Hamid MERNISSI;30/03/2022;;10:00-19:00;;17:57;5;;UT1YI8SN;000524;;Chaabi Cash M2t - Safi - Ville Nouvelle;2,12679E+11;2,12679E+11;;NÂ° 2 RÃ©sidence Al Mohit Rue Ibnou Khaldoune Ville Nouvelle Safi Safi;32.27967;-9.23819;;;1;0;DM220385952;M2T;M2T;;;;;
WWW;Hamid MERNISSI;30/03/2022;;10:00-19:00;;18:14;5;;KN3R0M7P;004562;;Tasshilat Laassiry;2,12644E+11;2,12644E+11;;Lot 496 Quartier Indistriel Amouni Kaouki Safi Safi;32.26135;-9.25192;;;1;0;DM220385952;M2T;M2T;;;;;
WWW;Hamid MERNISSI;30/03/2022;;10:00-19:00;;18:21;5;;OE8V2FQ3;083943;;BC SAFI SIDI OUSSAL;2,12213E+11;2,12213E+11;;Quartier Kaouki 46005 SAFI CASABLANCA;32.2568418;-9.250094;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WWW;Hamid MERNISSI;30/03/2022;;10:00-19:00;;18:31;5;;T4QYBIZY;083626;;BC SAFI LES COURSES;2,12213E+11;2,12213E+11;;Av Phosphate Quartier les courses 46032 SAFI CASABLANCA;32.273901;-9.24502;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;09:59;5;;VX4SZDX3;006131;;Tasshilat Ben Brahim;2,12672E+11;2,12672E+11;;410 Lotissement Ain Zerka Tiznit Tiznit;29.67924;-9.712354;;;1;0;DM220385952;M2T;M2T;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;10:17;5;;QO7HJKS6;098990;;AWY TIZNIT SIDI ABDERRAHMANE;2,12213E+11;2,12213E+11;;Avenue sidi Abderrahman 81014 TIZNIT CASABLANCA;29.702307;-9.728339;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;10:49;5;;TBPFNYKT;003347;;Tasshilat Bouaiddindan;2,12667E+11;2,12667E+11;;Douar Zaouia Aglou Aglou;29.7911;-9.80755;;;1;0;DM220385952;M2T;M2T;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;10:59;5;;FE1QHNGE;010297;;Tasshilat Taleb Said;2,12671E+11;2,12671E+11;;Douar Zaouia Tnine Aglou Aglou;29.78729;-9.81322;;;1;0;DM220385952;M2T;M2T;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;13:05;5;;BW4YIJJT;083642;;BC MIRELEFT;2,12213E+11;2,12213E+11;;Mirleft Centre 85352 TIZNIT CASABLANCA;29.579748;-10.032208;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;14:12;5;;8PJYCEC7;702178;;SIDI IFNI;2,12678E+11;2,12678E+11;;N 52 BD HASSAN II Sidi ifni;29.37789;-10.17471;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;16:00;5;;L4URSD2J;700992;;Centre Arbaa Sahel;2,12602E+11;2,12602E+11;;Centre Arbaa Sahel Arbaa sahel;29.6058233;-9.9164241;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;16:43;5;;TKBPFERF;024019;;Chaabi Cash M2t- Tiznit;2,12632E+11;2,12632E+11;;Lot Ijjou Ville Nouvelle Tiznit Tiznit;29.69568;-9.73199;;;1;0;DM220385952;M2T;M2T;;;;;
23647 W 6;Mohamed EL OURFI ;30/03/2022;;10:00-19:00;;16:48;5;;OUV9SG5S;701380;;Tiznit Quartier Afraq;2,12529E+11;2,12529E+11;;Lotissement Asaraha Quartier Afraq Tiznit Tiznit;29.69424;-9.73297;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;10:00;5;;GTQGFCRM;700409;;9DECEMBRE;2,12614E+11;2,12614E+11;abeidnamohamed@gmail.com;46 Bd 9 Decembre Beni mellal;32.334663;-6.347931;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;10:13;5;;IJ1D2RIR;000966;;Chaabi Cash Top Express Service;2,12636E+11;2,12636E+11;;BVRD Rabat Lot Rizk N 01N 22 Garage N 01 Beni Mellal Beni mellal;32.345249;-6.346303;;;1;0;DM220385952;M2T;M2T;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-19:00;;10:20;5;;CNTPWM8B;098324;;ID BENI MELLAL;2,12213E+11;2,12213E+11;;RÂSIDENCE WASSILLE BD FAR AN FACE DE LA COLLÂGE ELHANSSALI CASABLANCA;32.345458;-6.352173;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;10:31;5;;D3RIOH8N;700878;;La ferraille massira 2;2,12654E+11;2,12654E+11;;MENZEH AL ATLAS 2 N 159La feraille Beni mellal;32.35437;-6.35558;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;10:47;5;;AJLUOE62;000530;;Chaabi Cash M2t - Beni Mellal - Quartier Amira;2,12699E+11;2,12699E+11;;Bd Abou Alaa Amira Beni Mellal Beni mellal;32.33943;-6.35806;;;1;0;DM220385952;M2T;M2T;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;10:54;5;;BEU6HTJT;701612;;Abou Alaa Beni mellal;2,12678E+11;2,12678E+11;;BD ABOULALAA QUARTIER AMRIYA N 234 Beni mellal;32.338699;-6.362202;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;11:01;5;;YGBXT7CB;702124;;ELMOTANABI;2,12667E+11;2,12667E+11;;BD EL MOTANABI N 154 Beni mellal;32.336075;-6.361048;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-19:00;;11:09;5;;WUZUWQPO;083825;;BC BENI MELLAL PPAL;2,12213E+11;2,12213E+11;;Avenue Mohamed V Immeuble de la Poste Beni mellal 23000 Beni Mellal CASABLANCA;32.3334411;-6.3592816;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;11:17;5;;WLWPHREA;024036;;Chaabi Cash M2t Hassan II Beni Mellal;2,12662E+11;2,12662E+11;;Residence Boujaafar Avenue Hassan Ii Angle Rue Taif Beni Mellal Centre Ville Benimellal Beni mellal;32.33173;-6.362553;;;1;0;DM220385952;M2T;M2T;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;11:28;5;;PCV64L0P;701772;;Al raid route ait tislit;2,1266E+11;2,1266E+11;;LOT AL IKHLASSE ROUTE AIT TISLITE N 25 beni mellal Beni mellal;32.319519;-6.370298;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;11:41;5;;WKH3OCZJ;701916;;OASIS ALAMANE;2,12661E+11;2,12661E+11;;Lotissement AL WAHA1 N 118 BD MED V Beni mellal;32.329613;-6.375935;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;11:49;5;;JTJCKZJO;701586;;HAY CHARAF;2,12662E+11;2,12662E+11;;35 RUE 1 RDC GARAGE HAY CHARAF AIT KORCHI Beni mellal;32.330761;-6.370115;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-13:00;;11:59;5;;H7NBIEYZ;701752;;ouled hamdane;2,12667E+11;2,12667E+11;;Avenue ibn khaldoune quartier el kods n183 bis Beni mellal;32.336838;-6.372595;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-19:00;;12:06;5;;DIYKYGBO;083903;;BC Beni Mellal Oulad Hamdane;2,12213E+11;2,12213E+11;;Bd Ibn Khaldoune Oulad Hamdane 23004 Beni Mellal CASABLANCA;32.3361831;-6.3675846;;;1;0;DM220385952;M2T;BARID CASH;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-19:00;;13:23;5;;Y1QSJFPD;097774;;AZ IGHREM LAALAM;2,12625E+11;2,12625E+11;;IGHREM LAALAM CENTRE DIR EL KSIBA BENI MALLAL Ighrem laalam;32.52678;-6.15732;;;1;0;DM220383505;M2T;BARID CASH;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-19:00;;13:28;5;;G5OLEOCW;003781;;Chaabi Cash Sama Negoce;2,12666E+11;2,12666E+11;;Centre Ghorm Laalam Centre Ghorm Laalam Ighrem laalam;32.52634;-6.15626;;;1;0;DM220383136;M2T;M2T;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-19:00;;15:26;5;;RPCPLYHN;700937;;TIZI NISLY;2,12661E+11;2,12661E+11;;N° 42 tizi nisly centre cercle aghbala Tizi nisli;32.46678;-5.77316;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
23644-E-6;Houcine Lafrouji ;30/03/2022;;10:00-19:00;;17:35;5;;ZF2GLUNU;003734;;Chaabi Cash Services et Travaux Oumami;2,12674E+11;2,12674E+11;;Talgante Ait Hbibi Commune Tagzirt El Ksiba Tagzirt Taghzirt;32.43938;-6.20694;;;1;0;DM220383505;M2T;M2T;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;09:59;5;;MRWQ0GFA;700862;;Ouarzazate Ennacim;2,12611E+11;2,12611E+11;;Avenue moulay abdellah hay al wahda Ouarzazate;30.92945;-6.90603;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;10:08;5;;E4KUIH90;701300;;MASSIRA OUARZAZATE;2,12662E+11;2,12662E+11;;N°311 AVEN ERRAHMA HAY EL MASSIRA Ouarzazate;30.93284;-6.91921;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;10:20;5;;UXEQESD2;702223;;HAY MOHAMMADI OUARZAZATE;2,12659E+11;2,12659E+11;;N 1231 Hay El mohammadi Ouarzazate;30.9362353;-6.9306635;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-19:00;;10:41;5;;R1CXJCLP;097881;;MPS OUARZAZATE TASSOUMAATE;2,12213E+11;2,12213E+11;;AVENUE MOHAMMED 5 NÃ¸7 TASOUMAATE OUARZAZATE CASABLANCA;30.923984;-6.930847;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;10:47;5;;VALFYT7T;700990;;MOUKAOUAMA 2;2,12662E+11;2,12662E+11;;N°128 AV MOULAY ETTAHAR BENABDLKRIM CITE LA RESIST Ouarzazate;30.92453;-6.92545;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;10:54;5;;7MV5VHWS;006527;;Chaabi Cash Bureau Med Ozte;2,12671E+11;2,12671E+11;;Av Med V Kissariat Senhaji Ouarzazate Ouarzazate Ouarzazate;30.92246;-6.92338;;;1;0;DM220385952;M2T;M2T;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;11:03;5;;Y6NHF43S;701163;;OUARZAZATECTRFR;2,12707E+11;2,12707E+11;;Avenue Mohamed V Residence Tiflit N 6 Ouarzazate;30.92054;-6.91457;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;11:13;5;;KPKEKAJH;006010;;Chaabi Cash Tichka Cash;2,12649E+11;2,12649E+11;;NÂ°118 Hay Tichka Ouarzazate Ouarzazate;30.92391;-6.8978;;;1;0;DM220385952;M2T;M2T;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-19:00;;11:20;5;;8CX1DWXM;083638;;BC OUARZAZATE TAOURIRT;2,12213E+11;2,12213E+11;;Quartier Sidi Daoud face lycâ€še sidi daoud 45005 OUARZAZATE CASABLANCA;30.9233486;-6.8941422;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;11:26;5;;DXFIB4AE;701375;;EUROSOL OUARZAZAT CR;2,12525E+11;2,12525E+11;;N°47 Av Med V Hay El Qods Ouarzazat Ouarzazate;30.92444;-6.89144;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-13:00;;11:35;5;;SO4FPRER;702202;;Hay ait Kdif;2,12611E+11;2,12611E+11;;N 1064 hay Ait Kdif Ouarzazate;30.9260326;-6.8831844;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-19:00;;12:45;5;;DGPUB4J6;098295;;BC SC SKOURA;2,12662E+11;2,12662E+11;;Route principal ourzazate tinghir commune rural skoura Skoura;31.059961;-6.555133;;;1;0;DM220384298;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-19:00;;14:12;5;;KSI97R5F;098285;;BC SCTÃ¿ KELAA MEGOUNA;2,12213E+11;2,12213E+11;;N 2 RUE EL MASJID CENTRE CASABLANCA;31.23695;-6.130297;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-19:00;;14:17;5;;V6BTXATP;098285;;BC SCTÃ¿ KELAA MEGOUNA;2,12213E+11;2,12213E+11;;N 2 RUE EL MASJID CENTRE CASABLANCA;31.23695;-6.130297;;;1;0;DM220383136;M2T;BARID CASH;;;;;
79205-H-6;Jamal Aghrib;30/03/2022;;10:00-19:00;;15:11;5;;YVAKVDCZ;700381;;EUROSOL BOUMALEN DADES;2,12525E+11;2,12525E+11;;N°212, Boulevard Mohammed V Boumalne dadès;31.366482;-5.9962;;;1;0;DM220383136;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;09:59;5;;KHQKZXIO;702068;;KHEMISSET HAY SALAM;2,12627E+11;2,12627E+11;;N° 99 RUE CHANA OMAR HAY SALAM KHEMISSET Khémisset;33.82586;-6.06625;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;10:24;5;;KLXVODNE;701876;;HAY ZAHRA KHEMISSAT;2,1269E+11;2,1269E+11;;LOT IDRISSIA N 22 HAY ZAHRA Khémisset;33.816062;-6.070233;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;10:31;5;;SQ93ABXA;083777;;BC KHEMISSET ESSAADA;2,12767E+11;2,12767E+11;;AV. Oued Bouragrag 15034 KHEMISSET Khémisset;33.814471;-6.067616;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;10:40;5;;4MQMKT7G;702073;;ABI HORAIRA;2,12662E+11;2,12662E+11;;07 oued deraa hay ezahraa khemisset Khémisset;33.81076;-6.07207;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;10:54;5;;RWVFMLYE;701542;;LOT BELMILODY;2,12762E+11;2,12762E+11;;LOTISSEMENT BELMILODY RUE IBNO SINA N 1 Khémisset;33.80861;-6.08136;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;12:21;5;;RG2MF000;097567;;PCSH TIFLET NARJIS;2,12664E+11;2,12664E+11;;LOTISSEMENT NARJIS Nø04 LOCAL 1 Tiflet;33.8984277;-6.3349182;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;13:31;5;;OOCHIMGO;098947;;SAHATEL SIDI ALLAL BAHRAOUI CENTRE KAMOUNI;2,12213E+11;2,12213E+11;;23 HAY BENITO KAMOUNI CENTRE CASABLANCA;34.010577;-6.533483;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;13:40;5;;08Z1RBYZ;701964;;Administratif sidi alal bahraoui;2,12624E+11;2,12624E+11;;Quartier Administratif , Lot 468 , Sidi allal Bahr Sidi allal el bahraoui;34.00442;-6.52792;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;14:44;5;;OWPMYHHV;083850;;BC TIFLET;2,12213E+11;2,12213E+11;;HAY ANDALOUSÃ¿ 15400 TIFLET CASABLANCA;33.8933598;-6.3239166;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;14:51;5;;5ADA2ULI;010333;;Tasshilat Labjaoui;2,12677E+11;2,12677E+11;;Hay El Andalous Sud N443 Tiflet El Andalous Tiflet Tiflet;33.89196;-6.32433;;;1;0;DM220385952;M2T;M2T;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;15:00;5;;KSXSFFDV;701548;;RACHAD TIFLET;2,12661E+11;2,12661E+11;;HAY RACHAD GROUPE 6 N 6157 Tiflet;33.89294;-6.31788;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;15:49;5;;ONTN41G3;700923;;Yasmine Khemisset;2,12641E+11;2,12641E+11;;al yasmine Khémisset;33.8287;-6.08651;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;15:56;5;;DCY9JM2Y;701614;;BELLE VUE KHEMISSAT;2,12662E+11;2,12662E+11;;Route sidi slmianepp Khémisset;33.83058;-6.08247;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;16:05;5;;BU3ZSRWF;006888;;Chaabi Cash Work Safety;2,12673E+11;2,12673E+11;;N52 Rue 01 Lotissement Al Mouna 01 Khemisset Khemisset Khémisset;33.8271;-6.08107;;;1;0;DM220385952;M2T;M2T;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;16:12;5;;KOJDJCV0;702145;;Khémisset Bd Med V;2,12633E+11;2,12633E+11;;244 AV MOHAMED V HAY EL OUAHDA Khémisset;33.82596;-6.07544;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;16:21;5;;AKWLCMU8;700495;;KHECINEMAENNOUR;2,12608E+11;2,12608E+11;;168 RUE MOHAMED ZERKTOUNI, CINEMA ENNOUR Khémisset;33.83123;-6.07421;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;16:28;5;;M0KTE3S1;701734;;hay commandar;2,12654E+11;2,12654E+11;;N 02 RUE TARIK IBNO ZIAD HAY ALAMAL 02 Khémisset;33.83372;-6.07694;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;16:35;5;;B7NIQBAF;700694;;chateau hay farah1;2,12763E+11;2,12763E+11;;HAY FARAH 1 Khémisset;33.83668;-6.07926;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;16:44;5;;R4CKJ4RL;700685;;alfarah 2 khmisset;2,12661E+11;2,12661E+11;;N 975 Widadiyat alfarah 2 khemisset Khémisset;33.83997;-6.0743;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;17:02;5;;FXN6ZLAX;000503;;Chaabi Cash M2t - Khemisset - Hay Nasr;2,127E+11;2,127E+11;;N93 Rue Khalid Ben Oualid Hay Nasr Khemisset Khémisset;33.83632;-6.0661;;;1;0;DM220385952;M2T;M2T;;;;;
WW892913;Abdeljabar Mamas;30/03/2022;;10:00-19:00;;17:16;5;;L7RBP8X4;006250;;Chaabi Cash Sodrilak;2,12662E+11;2,12662E+11;;N26 Rue Ait Ouribel Zimermane Khemisset Khémisset;33.83332;-6.06663;;;1;0;DM220385952;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;30/03/2022;;10:00-19:00;;13:11;5;;F7MYLI1Y;006915;;Chaabi Cash Najm Anoual;2,12644E+11;2,12644E+11;;N1246 Bloc 8 Lot Ain Atti 01 Errachidia Errachidia Errachidia;31.936869;-4.412958;;;1;0;DM220385952;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;30/03/2022;;10:00-19:00;;13:26;5;;IYBQ6MEK;003460;;Chaabi Cash Souifreres Sarl;2,12678E+11;2,12678E+11;;Rue 2 NÂ°172 Azemmour Jdid Errachidia Errachidia;31.93208;-4.426637;;;1;0;DM220385952;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;30/03/2022;;10:00-19:00;;13:42;5;;RW7ZFTUZ;000525;;Chaabi Cash M2t - Errachidia - Bd Dakhla;2,12661E+11;2,12661E+11;;NÂ° 49 Bd Dakhla Errachidia Errachidia;31.92726;-4.44279;;;1;0;DM220385952;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;30/03/2022;;10:00-19:00;;13:47;5;;KNAUXUME;003027;;Chaabi Cash Somaintrad;2,12667E+11;2,12667E+11;;N 3 Bis Rue El Masjid Centre Ville Errachidia Errachidia;31.927851;-4.443183;;;1;0;DM220385952;M2T;M2T;;;;;
34595 - B - 7;Lhoussaine Oubih;30/03/2022;;10:00-19:00;;13:52;5;;GHL5QZTP;701354;;RACHIDIA;2,12536E+11;2,12536E+11;;Rue 50 N? 51 Targa Jdida Errachidia;31.92946;-4.443811;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34595 - B - 7;Lhoussaine Oubih;30/03/2022;;10:00-19:00;;14:02;5;;GM0KNJCS;083838;;BC ERRACHIDIA BOUTALAMINE;2,12213E+11;2,12213E+11;;Avenue Moulay Ali Chrif Boutalamine 52003 ERRACHIDIA CASABLANCA;31.9199992;-4.4395548;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;10:00;5;;LHQKGWUE;700213;;HAY BLALIAA;2,12662E+11;2,12662E+11;;N 15 LOTISSEMENT ZOUHOUR HAY BLALIAA Taroudant;30.4693;-8.87324;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;10:31;5;;2OOZBPEU;700681;;Centre Tazmourte;2,12655E+11;2,12655E+11;;centre tazmourte Tazemourt;30.41608;-8.83335;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;10:43;5;;ABZJXMEG;700581;;Centre ouled tarna;2,12635E+11;2,12635E+11;;Douar oulad terna commune rurale SIDI BOURJA KIDAT Oulad terna;30.43901;-8.85363;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;11:33;5;;NWYPTHWP;702053;;Centre El Koudia El Beida;2,12663E+11;2,12663E+11;;En face du centre hospitalier Commune El Koudia El El koudia el beida;30.36393;-9.14855;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;12:17;5;;CSGQQCTI;010125;;Tasshilat Boughoufala;2,12669E+11;2,12669E+11;;27113-040-325-1 Imm Itsalah Boudhar Sidi Moussa Lhamri Sidi Moussa Oulad teima;30.471947;-9.161978;;;1;0;DM220385952;M2T;M2T;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;12:30;5;;2ID6TIVN;006994;;Tasshilat Benibourk;2,12626E+11;2,12626E+11;;Dr El Qasba Taroudant Zaouia Sidi Taher Taroudant;30.47081;-9.06859;;;1;0;DM220385952;M2T;M2T;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;12:59;5;;KWYBPOMW;700408;;TAROUDANT;2,12529E+11;2,12529E+11;;Bd SIdi Mohamed N:48 El Hdada Taroudant;30.46883;-8.88147;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;13:06;5;;WYYMLGD7;700359;;TAROUDANTE;2,12529E+11;2,12529E+11;;N 12 Ferek Lahbab Taroudant Taroudant;30.47333;-8.87895;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;13:12;5;;7UUZREC3;006116;;Chaabi Cash Missou Car;2,12673E+11;2,12673E+11;;N 12 Boulevard Mly Rachid Taroudant Taroudant;30.47184;-8.87335;;;1;0;DM220385952;M2T;M2T;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;13:18;5;;5AWYUJ6S;083662;;BC TAROUDANT;2,12213E+11;2,12213E+11;;Quartier Mhaita Citâ€š Administrative 83003 TAROUDANNT CASABLANCA;30.4726237;-8.8672382;;;1;0;DM220385952;M2T;BARID CASH;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;13:30;5;;PQVWJZYV;006416;;Tasshilat Bouali;2,12662E+11;2,12662E+11;;Imm El Mokhtar Prs Mosque Bounouna Mhaita Taroudant Taroudant;30.475686;-8.861719;;;1;0;DM220385952;M2T;M2T;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;15:02;5;;YZUZV9SM;701318;;AOULOUZ;2,12612E+11;2,12612E+11;;RUE PRINCIPALE N 10 Aoulouz;30.67278;-8.17661;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
WW892912; Rachid EL MOUTAOUAKIL;30/03/2022;;10:00-19:00;;15:38;5;;S5NOHJG2;098287;;BC SC TALIOUINE CENTRE;2,12213E+11;2,12213E+11;;Centre de Taliouine Province de Taroudant CASABLANCA;30.532558;-7.92344;;;1;0;DM220385952;M2T;BARID CASH;;;;;
